smiles,output
OC1CC(=O)C=CC1O,-2.726175
OCC1(O)CC(=O)C1,-2.455532
CC1OC2CC=CC12,-2.817033
CC#CC1(C)OCCO1,-2.948663
OC1(COC1)C=O,-1.990488
CC1N(C)C(C)C1=O,-2.818695
CCC1=CC2(C)CC1O2,-3.227006
C1N=CNC2=CNN=C12,-2.42941
COC(=O)C1OCC1=O,-2.414401
COC1(COC1)C=O,-2.4097210000000002
N=C1OCC1(C#C)C#C,-2.393444
CNC1=NOC=C1OC,-2.564827
NCC(C#N)N1CC1,-2.520276
COC(=O)C1COC1C,-2.897603
OC12CC(CC#C)(C1)C2,-2.9880009999999997
COC12CC1CC2CO,-3.123198
CC1CCCC(O1)C=O,-3.194672
CN(CC#N)CC(C)=O,-2.899624
N=COC1C2C3CC1C23,-2.82016
CN1C2CCC11COC21,-2.984016
CCC1NC1(C)C#N,-2.731478
CC1CC(C)C(O1)C=O,-3.196622
C#CCC12CC3C1N3C2,-2.8606030000000002
CCC1=CC(N)=C(N)O1,-2.915208
N=C1COC(CC#C)O1,-2.5682679999999998
CC(O)COCC1CN1,-3.142452
CC(O)C1=CNC(O)=N1,-2.655359
CC1CC(O)CC1C#N,-3.112653
N1C=C2C=NC=CC2=N1,-2.443956
CC(O)CC1CCC1,-3.206562
OCC1=NC=CN1C=O,-2.454649
CCC(O)(CO)C(C)=O,-3.112852
OC1=C(CC#C)NN=C1,-2.469684
O=C1N=CN=C2CCN12,-2.348394
OC1C(OC1C=O)C=O,-2.389588
COC1C2CC=CC12,-2.795852
OCC1OCC1N1CC1,-2.92415
CC1CC2C3CC2C3O1,-3.226469
CNC=NC1=NNC=N1,-2.442256
OC1CCC2COC12,-2.730086
N#CC(C#N)C1CC1,-2.343854
CN1C=CCOC1=O,-2.386134
FC1=CNC(=O)C(F)=C1,-2.086377
C1=CN=CN=C1,-1.6944460000000001
OCC1CC(=N)N1C=O,-2.617794
OCCC1CC11CCC1,-3.424956
CC1COC1C1CCO1,-3.130206
CC1(C)CN1C1(C)CC1,-3.5135680000000002
CN(CC#CC=O)C=O,-2.573521
COC1(CCOC1)C#C,-2.925881
C#CCOCCC1CC1,-3.188111
OC1C=CC2(O)CC12O,-2.679687
OC1CC2C1N2CC#C,-2.779301
CC1=CCC(CC1)C#N,-3.205577
CC#CC1OC1C(N)=O,-2.573643
C(C1CC1)C1=NON=N1,-2.436489
CCC1=NN(C)N=C1N,-2.813287
N=COCC1=CC=NN1,-2.51372
CC1CC1(C)NCC#N,-3.165253
CNC1=CNC(OC)=C1,-2.891314
CCCCC1C2CC1O2,-3.386701
OCCC#CC(=O)C#C,-2.511426
O=C1CC2CCC(C2)N1,-3.141097
C1CC11C2C3N2CC=C13,-2.816421
CNC(=O)C1OC1CO,-2.705499
OC12CC1C=CC21CN1,-2.842088
CC1(C)CC(C)(C1)C#C,-3.513297
O=C1NCC11CC1C#N,-2.505065
CC1OC1C#CC1CO1,-2.689503
C1OCC2=C1NN=C2,-2.248625
CC1=C(C)NC(=O)N1,-2.518651
CC(C)C1=C(C)NN=C1,-3.204391
C1NC11CNC11COC1,-2.805948
CC1CNC(=O)OC=N1,-2.645749
COC1CC1N(C)C=O,-2.964613
C1OC1C1NC11CCC1,-3.006653
CN1CC(N)=CC1=O,-2.494074
C1C2CC3OCCOC123,-2.9337489999999997
CC12NC1C1OC21CO,-2.689609
CCC(=O)CN1CCC1,-3.2575060000000002
N#CC1=CC2CC1C2,-2.510837
O1N=CC=C2C=CC=C12,-2.459967
CCOC(NC=O)=NC,-2.820807
OCC1=NC=CN1,-2.04285
CCC(C)(CO)COC,-3.560888
N=C1CCC2CC2O1,-2.633207
OCC12C3CC4C1N4C23,-2.817418
CCC1(CC1C)N1CC1,-3.504813
CC1=C(F)C=CC=C1O,-2.7104600000000003
CC12CCC(CC1)C=C2,-3.580831
CCC1=C(N)C=CN1,-2.764729
NC1=CN2N=CN=C2N1,-2.247007
O=CC(CC#N)CC#N,-2.528459
CNC1=CC(=CN1)C#N,-2.633298
C1C2C3OC=NC1C23,-2.409185
CC(CO)C1CCC1,-3.204776
NC1C2C(=N)OC12C#N,-2.27789
CC1C(O)C(O)C1(C)O,-3.089307
C1CC2=NNC=C2CO1,-2.712294
C1OC1C1CC2NC12,-2.5574500000000002
CC1=C(C)C2COC2C1,-3.262879
O=C1CC2CCCOC12,-2.983029
CC1C2C3C2C2C3N12,-2.665781
N=C1ON=CC(=N)N=C1,-2.066463
CC1CC=C(C#N)C1=O,-2.730826
OC1(C=O)C=CNC1=O,-2.351091
CC(O)C1=COC=C1O,-2.705732
O=C1CCC=C1,-1.9701400000000002
OC1C2C3C4CCC13C24,-2.987681
CCN=COCC(N)=O,-2.823457
OC1C2C3NC3C12,-2.098599
COC1(CO)C(O)C1O,-2.755112
CC(=O)C12CCC1OC2,-2.953563
OCC(O)CC(O)C#N,-2.715306
FC1=NOC(=N)N=C1F,-1.6258029999999999
OCC1=CCCOC1=N,-2.808568
CC1N(C)CC1(C)C#N,-3.167321
CC1CC(C#C)C1(C)O,-3.229826
O=CC1=CC2C3CC1N23,-2.648982
OC1CN2CCCN=C12,-2.881264
N#CC1C2OC1C=C2,-2.200579
OCC12CN1CC1OC21,-2.74526
CC1CC(=N)N1C=O,-2.468468
CC1C2C=CN(C=O)C12,-2.890688
FC(F)(F)C1CC2OC12,-2.184324
CC(O)C1C2CN2C1C,-3.229356
C1CC(C1)C1=NC=CN1,-3.000651
CCC1N(C)C1(C)CO,-3.4415649999999998
CC(CO)(C#C)C1CC1,-3.213012
O=CNCC#C,-1.7361900000000001
N=C1NC2COC12,-1.961754
COC(C)C1(CC1)OC,-3.327997
CC(=O)C1=CN=NO1,-1.954713
C1C2CC1C=CCC=C2,-3.328184
COC12C3C4C1C4(O)C23,-2.642025
CC(O)C1(CNC1)C#N,-2.885388
CC(=O)C1COCC1O,-2.9073729999999998
COC(CNC=O)C#C,-2.762667
COC1CC11C2CC1O2,-2.85671
CC(C)C(C)OC=O,-2.9614570000000002
CC1CC(C)N=C(C)O1,-3.308061
NC(=O)C12COCC1O2,-2.522363
CC1C(O)C11COC1C,-3.134545
CC(C)CCO,-2.536439
CCC(CCO)COC,-3.5539300000000003
OCC1=C(O)C=C(O)N1,-2.53184
CNC(=O)N1N=NN=N1,-1.9227219999999998
CC(O)C1CC1O,-2.46894
CCOC1=CNN=C1C,-2.897842
CC1C(=O)C2OC2C1=O,-2.507051
CC1(O)CN2CC1(O)C2,-2.968644
CCC1CN(C)C(=O)N1,-3.139997
CCCC1CCC(=O)N1,-3.327835
CCCC1C2CC1OC2,-3.435698
CC1CC2COC(C)C12,-3.45483
C#CC1COCC11CC1,-3.00939
CC12CN3C1C2C3=O,-2.387956
CC1C2CC1(O)C2O,-2.690144
CC1=CCN2CC12C#C,-2.910561
OCC1CC(C1)OC=O,-2.892293
OC1C2OCOC(=O)C12,-2.41128
OC12CC1C(CC#N)C2,-2.862388
OC1CCCOC(=N)C1,-3.002569
COC1CC(CO1)C=O,-2.896594
CC1=CC=C(F)C=C1N,-2.808823
CCCC1CC1CCC,-3.931883
COC12CC3CC1CC23,-3.219612
OC1COC2CC12C=O,-2.683793
CC12CC3(CC1C23)C=O,-3.023742
CC1COCC1(C)CO,-3.378139
CC1C2OC2(C#N)C1N,-2.663463
CC12CN3C4C(OC14)C23,-2.806179
CNC(C=O)(C#C)C#C,-2.589511
O=CCC1CCCC1,-3.042131
CN=COC1CNC1=O,-2.600511
NC1=NC=C(O)C=C1O,-2.466284
CC1=CC2NC1C2=O,-2.410201
COC12CC1CC2C#C,-2.980353
CC1(C#N)N2CC1(O)C2,-2.638233
O=CC12CC(OC1)C2=O,-2.477947
CCC12CC(C)(O1)C2C,-3.414532
CNC(=O)N(C)C=O,-2.416891
CCC1CC2C1OC2=O,-2.986145
COC1(C)CC1(C)OC,-3.332225
CC12OC3C1CC23C#C,-2.747109
CC1CC2(C)NC12C#C,-3.095737
CC(C)C1(CC#C)CO1,-3.208096
NC1=C(N=CO1)C#N,-1.909713
OCC1C(C#N)N1C=O,-2.397247
C1OC23COC12CC=C3,-2.727283
C[NH2+]C(C)C(CO)=N[O-],-2.889508
CC1(C)NC(=N)C(=O)C1,-2.934554
CC1CC2C1C21CCO1,-3.202557
OC1C2CC2C1(O)C=O,-2.6750119999999997
CC1C2NC1C2=O,-2.135984
OCC12NC1CC2=O,-2.314566
CCC(N)(CCO)C#N,-3.103143
C1CC(O1)C1=CC=CO1,-2.773609
COC(CC#CC)C=O,-2.937449
CC1CC11NC=CC1=O,-2.894292
CN1CCC=CC1C#N,-2.986461
C1C2CC3CCCC1C23,-3.531194
OCCC1CNC(=O)C1,-3.03347
CC(CNC=O)C#C,-2.626675
CC1=CC(=O)C2NC12C,-2.885982
CC1(C)CN1CCC#C,-3.298062
C1OC23CN4CC2C4C13,-2.760361
NC(=O)C1=COC(=O)N1,-2.2083209999999998
OC1CC(=O)CC1O,-2.483641
CNC1=COC=C1NC,-2.879492
CN1CC2CC2(O)C1=O,-2.816831
CC(CC#N)(C=O)C#N,-2.5334659999999998
CC1=CC2C3CC2C3C1,-3.320932
CN1C(N)=CC(O)=C1N,-2.721794
CC1C(O)C1OC=O,-2.441417
C1C=C2C=CC3C1C23,-2.643854
CC1CC2C3OCC1C23,-3.261431
CCCOC=NCC=O,-2.981111
O=CC1OCCC2OC12,-2.676097
O=C1NC2C1CNC2=O,-2.466905
N#CC1CN1C1CC1,-2.49454
CC1=NCC2CN=CN12,-2.81699
C1CC1C1C2CCCC12,-3.524488
CC1C2CN2C1C1CO1,-2.998147
C1CC2C=CCC3C1C23,-3.359245
OCC1COC(=O)C1O,-2.645718
CCC1OC(=O)C11CC1,-2.989378
CC#CC1CNCC1=O,-2.862182
CC1=NC2CC2(O1)C=O,-2.604705
CC1OCC2COC12,-2.720316
CCC1=CC(=O)C(=N)N1,-2.734943
CCNC(=N)C(=O)C=O,-2.619083
CC(O)C1=CCNC1=O,-2.84262
NC1=CN=CNC1=O,-2.131853
CNC(=O)CC(C)C,-3.068463
CC1(CC1)OCCC#C,-3.199828
OC12CC3(C#C)C1NC23,-2.557044
N=C1OCC2=NC=CN12,-2.353319
CC(=O)C1CCC(O)C1,-3.209493
OCC1CC2OC2C1=O,-2.693434
CCC(C)(C)C(O)C=O,-3.390734
C1CC2CC3OC3CC12,-3.243194
N=COCC1C2COC12,-2.7276800000000003
CCC#CCC(=O)CO,-2.951205
CN1C(C=O)C2CC12C,-3.029408
CCC1CC11OCC1=O,-2.949713
OC1COC1COC=O,-2.593882
CCC(CC)OC(C)C,-3.858832
OCC1NCCNC1=O,-2.833814
NC1=CC(=O)CN2CC12,-2.6951169999999998
OC1CC1C(=O)C=O,-2.248645
CC1C2C(C)CC(=O)N12,-3.085739
NC(=O)C(O)C#C,-1.906066
CC(N(C)C=O)C(C)=O,-3.026642
CC1OC2CC1OC2=O,-2.732405
NC1CC=CC1(N)C#N,-2.809023
CC1C=CCC(=O)C1O,-3.006651
NC(=O)NCC1CC1,-2.671836
CN=C1NN=CN1C=O,-2.336169
CCC1=NC(O)=C(O)N1,-2.6462
CCC12COC1C2C,-2.973149
CC(CC#C)C1(C)CO1,-3.212268
NCC(=O)NC(=O)CN,-2.657464
CC12COC3C1CC23O,-2.943861
C1OC2CCCCCC12,-3.456503
CC1OC1(C)C1CC1O,-3.143034
O=CC1=NNN=C1C#N,-1.939914
O=C1CCCC1C1CN1,-3.076836
CC1NC11C=CNC1=O,-2.713909
COCC(O)CC1CC1,-3.340612
COC1CC(O)CCO1,-3.09051
OCC1(O)C2CC(=O)C12,-2.673758
CCCC1COC(C)=N1,-3.301023
CC1C(CC1=O)C1CO1,-2.9575329999999997
COC1C2NC1C2C#C,-2.750272
CC12COC3C(CO1)C23,-2.968833
CC12COCCC1N2,-2.8131909999999998
CCCC(C)(OC)C#C,-3.41628
CC(C)CNC(=N)C=O,-3.102408
C1CC(O1)C1=NOC=N1,-2.3761200000000002
OCC1CC11CCC1O,-3.140679
CC(NC=O)C(O)CO,-2.929078
C#CC#CCCN1CC1,-2.861854
CC12OCC3C1CC23O,-2.94675
CC12OC3C4C1N4C23,-2.346896
CCN1CC2CC1C2=O,-3.053595
OC1COC2=NON=C12,-2.057181
OC1(CC=O)CC1C#N,-2.59933
CCC1=CCCCC=C1,-3.558446
C1OC23CCC(CC12)C3,-3.252801
OC1C2C3C2C(=O)C13,-2.3036849999999998
CC1(C)C2OC2C2CN12,-3.039129
C1C=CC2C3C=CC2N13,-2.917676
OCC1=CCCC11CC1,-3.25384
OCCC1COC(=N)C1,-3.007783
CCCOCC#CCC,-3.413965
CC1C(=O)C=CC1=O,-2.385325
OCC12OC1C1NC21,-2.237924
CCN1N=C(O)N=C1C,-2.746371
CC1OCC(=O)C2CC12,-2.987206
C#CCC1CC2COC12,-2.98733
CCC1(CC)CCC1,-3.49652
CCC12OCC1C2(C)C,-3.423674
CC(C#N)C1OC1(C)C,-3.084634
N#CCC1CC11COC1,-2.846397
O=CC1OC=NCC=C1,-2.583514
OCCC1NC(=O)C1O,-2.715841
NC1=CC=CN=C1CO,-2.744698
CC(=O)C1CN=C(C)O1,-2.827949
CC(O)C#CC1CC1C,-3.216938
C#CC1NC11CCOC1,-2.812325
C1OC23CC4C2CN4C13,-2.765071
CC(C)(CO)C(=O)C#C,-2.955583
CC1(CCCC1)OC=O,-3.215689
CC12CC3(O)CC(O1)C23,-2.938284
N=C1OC23CCC2CC13,-2.841106
CCN=C1CC(O1)C#C,-2.827841
CC1=NC(O)=NC=C1O,-2.474982
CC1(C#C)C2CCC12,-2.840505
C1C2CC11CC=CC21,-2.842883
CC#CC12CCC1CC2,-3.29247
OCC1NC1C1(O)CC1,-2.942542
CNC(=O)C#CC1CN1,-2.650756
CN1N=CC(=N)C=N1,-2.131603
CC1C(O)C1(C)CC=O,-3.167754
OC12CN3C4CC(C14)C23,-2.8122
CNC1=C(O)N=NN1,-2.061847
O=CN1C=CN=C1,-1.8556949999999999
OC12CC1C1NC1C2=O,-2.568349
N=C1OC2CC3CN3C12,-2.665015
CC12CC1C1(C)NC21C,-3.290312
N=C1CC(CN2CC2)O1,-2.849198
OCCC1C2CCC12,-2.979541
CC1CC1(C)CC(N)=O,-3.302508
FC1=NNC(=N)C=N1,-1.7400449999999998
O=CN1CC11C2CC1C2,-2.808323
OC1=CC2=C(N1)N=CN2,-2.349876
CCC1=CNN=C1NC,-3.002357
CC12CC3C(C1O)N23,-2.588677
OC1=NOC2=C1CCN2,-2.390466
CC(O)C1=CC=CN1,-2.672078
C1CC2(C1)C1CCOC21,-3.227364
CC1C2NC(=NC12)C#N,-2.596737
COC1CC2OC(=O)C12,-2.680009
CC12C(O)C3N1CC23O,-2.711735
NC(=O)OCC(F)(F)F,-2.000888
CC1=NNC=C1CC#N,-2.634006
CC1COCC(CO)O1,-3.086877
O=C1NC2C3NC3C12,-2.206006
COC1=C(C)C=CN1C,-3.087668
CC1C(C=O)C1C(N)=O,-2.82113
CC#CC(=O)C1(C)CC1,-3.037589
CC(=O)CC(CO)C=O,-2.914834
OC1CC2C3CC1OC23,-2.98362
OC1=CC2=C(N1)OCC2,-2.604774
O=C1CNC(CO1)C#C,-2.577111
CCC1CC1NC=O,-2.840829
CC1(O)C2COC(=N)C12,-2.79847
COC1CN2C(C#C)C12,-2.771923
CC1C2(C)C3OC2C13O,-2.893452
CC1C(=O)CC1(O)C#C,-2.749448
CC1=CN(CCO)N=C1,-2.9042909999999997
OC1CC2CC1C1CC21,-3.267291
O=CC1C2CC2N2CC12,-2.8368979999999997
NC1=CC(=O)C=NO1,-1.957433
OC1(CC=O)COC1=O,-2.434092
FC1=CN=NN=N1,-1.239955
COC12C3CC1CC23C,-3.19463
CC1CC(OC1C)C#C,-3.236137
O=C1NCCCO1,-2.153569
CC(C)OC1COC1C,-3.346083
CC1C(C)N1C(=O)CO,-2.987256
NC1=NC(=N)C(F)=NO1,-1.8870500000000001
O=CN1CC2(CC2)C=C1,-2.88786
OC1(CC2OCC12)C#N,-2.564639
OC1C=CC(=O)C2NC12,-2.596635
O=CC1C2COC1OC2,-2.702842
CC1CC(C=O)N2CC12,-3.068242
OC(CC#N)C1CO1,-2.337383
CN1C2C3OC3C12,-2.072881
CC1CCOC(=O)OC1,-2.92546
CC12CC(OC1)C2O,-2.721282
NC1=NC=NC(=O)N1,-1.9571489999999998
CC12NC(C=C1)C2C#N,-2.750941
FC1=NC=C(N=C1)C#C,-2.166032
COC1CN2CC2(C)C1,-3.247925
CCC1=COC(CO)=N1,-2.8234500000000002
OC1=NC=CN=CC1=N,-2.313089
CC12OC3C(CC13)C=C2,-3.032571
CC12CC1(OC2=N)C=O,-2.574142
OC1CCC(C=C1)C#N,-2.909651
CN1CC2C(O)C1C2=O,-2.761659
CC12CC1NC2(C)C#N,-2.951923
CC#CC1NC1(C)C#N,-2.741395
CC(=O)N1CCNC1=O,-2.687721
CCC1CC(O1)C(C)=O,-3.175761
CC1CC=C(C)NC1=O,-3.135572
COC1=C(N)NC(N)=N1,-2.541492
CC12CCC1C2O,-2.546506
N#CC1=NCC2(CC2)N1,-2.592556
CC1(C)N2C3CC2C13O,-2.996648
CCC1(C)CC(O)C1C,-3.655322
O=C1NN=CN1CC#N,-2.166779
CCN1N=CN=CC1=N,-2.603074
CC(=O)C1CC(O1)C#C,-2.733481
CC12C3CC1CC23C#N,-2.938289
CC12C3CCC1CCC23,-3.565949
O=C1CC=C(CN1)C#N,-2.553413
CC(C)CC1COC1,-3.194608
CC1CC(=O)NCCO1,-3.025318
OCC12NC1CC2O,-2.502224
CN=C1OCCCC1=O,-2.804108
CC1CCC1(O)CCO,-3.364486
CC1OC2CC1NC2=O,-2.830983
OCC1NC1C#CC#N,-2.441429
COC1C2CC3(CC3)C12,-3.190654
CC1CC11N2CC1(C)C2,-3.270244
O=CC1OC1(C=O)C#C,-2.236445
CC1CCC(CO)C1C,-3.675403
CN=C1OC2C3NC3C12,-2.613869
COC1C2CCCC12C,-3.446893
CC1(C)N(C=O)C1(C)C,-3.2802350000000002
CC#CCN1C=CC=N1,-2.760022
CCN1CC2CN2C1=O,-2.903276
CC1NC2(CC12)C#N,-2.504176
CN=C1OCCC2OC12,-2.771257
CC12CC1CO2,-2.091004
CC1(CO)CCC=CC1,-3.480398
CC1=CC(=N)OC(O)=N1,-2.457068
CC1CCCC1OC=O,-3.213461
CC1(C)C=CC2CC12,-3.10728
CC1NC1C1CNC1=O,-2.878814
C1NC1C1=COC=N1,-2.245926
CC1CC=C(C)C2OC12,-3.262931
CC12CC1(C#C)C1CN21,-2.870821
CCOC(CO)CCO,-3.272223
CC1CC(C)C1C#N,-2.934465
O=C1CCCNC1C#N,-2.722744
CC12OCC1C2CCO,-3.127506
OCC1(CC1O)C=O,-2.438349
CCOC1C2CC2C1=O,-2.948391
ON=C1C2C3CC1C23O,-2.488094
CCCOC(C=O)C=O,-2.886083
CC12NC1C(O)C2CO,-2.951631
CC(C)C#CCC(N)=O,-3.083603
COC(=O)C(N)CC#C,-2.779112
CCNC1(CC1)C#N,-2.721132
C1C2COC3=C2N1C=C3,-2.608571
OC1CC1NCC#N,-2.424476
COC(C)C1=NC=CO1,-2.804242
CC1(C)C2NC2C1=NO,-2.804594
CC#CC1OCC1CO,-2.918138
CCC1=NC(OC)=CN1,-2.919197
CC1CCOCC(=O)O1,-2.913101
OC1CC1C1(CN1)C#C,-2.789669
CN1C(CNC1=O)C#N,-2.56391
OC(CC=O)(C=O)C=O,-2.426255
CCCC1C=CC2CC12,-3.54232
CC12COC1CC=C2,-2.814641
CC#CC1C2C3OC2C13,-2.7381219999999997
CN(C)C1=NC=NN=N1,-2.392872
COC1=NC(C)=C(C)O1,-2.824943
C1CC2=C(C=C1)N=NO2,-2.485474
NC(=O)NC12CC1CC2,-2.897692
COC(=N)C(CO)C#N,-2.621327
CC#CC1(CN1C)C=O,-2.821055
COC(CC#C)C(C)O,-3.127979
CC1=C2C3CC3N2N=C1,-2.724774
CNC1=NNC=C1N,-2.365854
C[NH2+]C(C)(C)CC([O-])=O,-3.165173
CCC1C(C)C1NC=O,-3.283143
CC1(C)C2C(=O)OC12C,-2.985629
O=C(C#C)C12CC(C1)C2,-2.7880089999999997
COC1CCCC1(C)O,-3.382901
C1C2C=CC3(CCO3)C12,-3.035318
OC1COC23CN(C2)C13,-2.680632
CCC(C#N)C1OC1C,-3.076425
CCC12CN1C(=O)CC2,-3.09018
CC1C2COC2C11CN1,-3.005922
C#CC1CCOCC=C1,-3.01776
CCC1=CNC(=O)C1=O,-2.642163
O=CC1CC(O1)C1CN1,-2.741843
CCC1=NC2C(O)C2O1,-2.785311
COC12C3CC1C(=O)C23,-2.722037
CCC(C)(C#C)C(C)C,-3.72129
CC(O)C1CN2C(C)C12,-3.224207
CCCC(O)C(C)C=O,-3.386808
O=C1COCC1C#C,-2.310888
CC1(O)C(NC1=N)C#C,-2.652003
O=C1C2COC11CCC21,-2.716334
CC1CC1C(CO)C#N,-3.077317
CCC(O)(CCO)C=O,-3.097126
COC(C)C(O)CC=O,-3.085495
O=C1C=CC=NC=C1,-2.253784
CN(C=N)C(=O)OC=N,-2.457748
OC1COCC11CN1,-2.517499
FC1=CN=CN=C1F,-1.73608
CCC1OCOC2CC12,-3.157214
CC12CC3(C)OC3C1O2,-2.952067
ON=C1CC(O)C2OC12,-2.454068
O=COC12CC1OCC2,-2.68712
O=C1OC2CC3CC12O3,-2.435062
OC1CC11CCC(=N)O1,-2.792067
O=C1NC=C(O1)C1CN1,-2.4277889999999998
O=COCC12CN(C1)C2,-2.725079
CC1CN1C1=NNC=N1,-2.5984689999999997
O=C1OCC2C3CC12N3,-2.525959
CC1C2CC(=O)C(O)C12,-2.992915
[O-]C1=C2C[NH2+]CC2=NO1,-2.345994
CC1(C)OCC(=O)CO1,-2.907243
CNC1C(CO)OC1=N,-2.781667
COC(C)(CO)C(C)=O,-3.092986
CC#CC(C)(C)C(N)=O,-3.094027
CC1C2C(=O)C1C21CC1,-3.006654
CCC1CC1OC(C)C,-3.635501
C#CCOC(C#C)C#N,-2.389923
CC1CC2(CO2)C2CC12,-3.242091
COC(C)C1C(C)C1C,-3.626176
COCCN1C=NC=N1,-2.708906
CC1(O)CNC11COC1,-2.945798
COC(C)CC1(C)CC1,-3.634216
CC#CC(=O)C=O,-1.87148
CC1CC(=NO)C1C=O,-2.743247
OC12CC1OC1COC21,-2.645712
C1CC2=NON=C2C1,-2.213752
C1OCC11COCC=C1,-2.948679
CN1CCC1C(=O)C=O,-2.768668
COC1CCC=CC=C1,-3.253113
NC(C#C)C1=CN=NO1,-2.235233
C1CC1C12OC1C1OC21,-2.6569380000000002
O=C1NC=C2CC=CC12,-2.719166
CCC1CC2CC2(C)O1,-3.454979
CC1(O)COC1C#N,-2.344391
OCCOCC1CC1O,-3.049221
CC1(CCC#C)CCO1,-3.212712
CC(O)C1C2CC1C=C2,-3.229242
OC12COCC1OC2=N,-2.505573
CCC(C)N1CC(=O)C1,-3.259195
CC12OC3C(O1)C3C2=O,-2.492448
O=CCOC1CN=CO1,-2.514302
CC12COC34CN(C13)C24,-2.756897
CCNC(=O)C(N)=NC,-2.9447419999999997
OC12CN3CC(O)(C1)C23,-2.730957
CNC1C2CN2C1C#N,-2.741656
N=COC(CC#C)C#N,-2.459855
OCC1C2CC(=O)CN12,-2.7802949999999997
CC1CC2CC(=O)N12,-2.623698
CCC(=O)NC=NC,-2.680891
O=C1CCCCC11CN1,-3.090274
CC1=C(N)C(=O)CC1=O,-2.662438
CN1CC2(C1)NCC2=O,-2.844636
CC1C2OCC2C2CN12,-3.035445
CC(=O)C1=CN=C(C)O1,-2.648749
OCC12CC1NC(=O)O2,-2.532985
CC12CC(C1)CN=CO2,-3.077558
O=C1NC(=O)C=NN=C1,-2.029768
CC1C2C3CCC1C23C,-3.536005
CC(C#C)C1=CN=CO1,-2.6711460000000002
COC(C)CC(O)C#N,-2.992203
CC12CC3OCC3C1O2,-2.953084
OCC1CCO1,-2.023907
CC1NCC(O)C1=O,-2.566029
CCC1C2OCC(C)C12,-3.442967
CC12CC3C1N3C2=O,-2.398398
CCC(C)C1(CC)CC1,-3.93495
NC1=NN(CC=O)N=N1,-2.127765
OC12CC1OCC=C2,-2.509548
OC12CCC(OC1)OC2,-2.905872
CC12CC1CC(O2)C#C,-3.016059
C1C2C=C3CC4C2C1C34,-3.043516
C#CCCC1=COC=N1,-2.672346
CN1CC2OC2(C1)C=O,-2.76981
O=CC1=NON=C1C#C,-1.926099
CN1CC1C1NC1(C)C,-3.313544
CC12CC(C1)CCC2=O,-3.288843
CC1COC2CC3C2C13,-3.232646
CCC1OC11CN(C)C1,-3.219536
CCC1=CNC(C)=N1,-2.783197
CC1NC11CCC1CO,-3.23653
O=CC1CC23CC(C2)N13,-2.744623
NC(=O)OC1=CC=CO1,-2.365782
CNC1=C(N)N=CO1,-2.27727
O=CC#CC1(CO1)C#N,-2.137692
O=C1C2C=CC1C21CC1,-2.8270489999999997
CC1=NC=CN=N1,-1.915807
N#CC(C1CN1)C1CN1,-2.743681
CC1CC=C(C)CC1C,-3.774648
CC(=O)N1CCOCC1,-3.016464
CC(=O)C(C)(C#C)C#N,-2.674424
O=C1OCC2=CC=CN12,-2.465657
CC12CC(C1)(C#N)C2=O,-2.667947
C#CC12CC(C1)C21CC1,-3.044552
OCC12CC(O)(C1)CO2,-2.872625
OCCC#CC1CCC1,-3.213857
CC1=C(ON=N1)C#N,-1.854015
COC1C2CC1(C2)OC,-3.101407
CC1C=CCCNC1=O,-3.117467
O=CC1CCCCC=C1,-3.27839
CC1(C)OC1(CO)C#N,-2.789145
CC(O)C1CC(C)C1,-3.211976
O=CC1=NC=NC(=O)N1,-2.089331
OCCOC1CC2CC12,-3.127031
O=COC1C2NC2C1=O,-2.282103
CC#CC(C)(CO)C#N,-2.866292
O=C1C2C3NC1C23C#N,-2.246402
CC1CCC2C(C=O)C12,-3.270283
CC12COC1C2C1CC1,-3.194193
CN=C1CC2(CN12)C#N,-2.553702
NC1=CN2CC(O)C2=C1,-2.678185
CC(=O)C1(CO1)C(N)=O,-2.532111
CCCOCC(C)=NO,-3.136483
CCC(=O)C(O)C1CO1,-2.880449
NC1=NC(=O)OC=N1,-1.853055
COC1=CN=NOC1=O,-2.078195
COC(C)(CC#C)C#C,-2.981581
CC12CC1C1(O)CC1C2,-3.241794
O=CC12CC1C(C2)C#N,-2.674757
CC(O)(C=O)C(O)CO,-2.816527
CC(C)CC1=CCOC1,-3.461273
CN1CC1C(CO)CO,-3.1433400000000002
CC1C2OC1(C)C1NC21,-3.020826
CC1OC(=O)C1(O)C=O,-2.435458
O=C1OCCC1C#C,-2.342101
CC1OC2(C)C1NC2=O,-2.793515
CC(CC#C)C#CC#C,-2.856795
CC1CC2C1COC2C,-3.458999
OCCC(O)C#N,-2.115897
OC12CC(O)(C1)C2,-2.2496169999999998
CC(CC=O)OCC#N,-2.797481
CC(C)(C)C1CCOC1,-3.667945
NC1=NNC(=C1)N1CC1,-2.586043
CC1C2CC1C(C)(C)C2,-3.7451090000000002
CC12OC1C1CCC21,-2.760881
CNC1=CC=C(O)N1,-2.465018
CN=CNC1=NC=NN1,-2.447488
O=COC1=NC=NC=C1,-2.2747479999999998
CC12CC1(O)C1CC1C2,-3.252406
CC1NCC(=NO)C1=O,-2.570897
N#CC1C2OCOC12,-2.129948
CC1C=CC(C=O)C1C,-3.282991
N#CC12COC1CN2,-2.208362
CCNC(C)(CN)C#N,-3.193516
C1C=CC2=CC3OC3C12,-2.855734
CC1CC2(C1)CN=CO2,-3.083016
CC1(CO)OC(=O)C1N,-2.730592
O=C1NC23CC4C2OC134,-2.252067
